"Disorder id","Disorder name","Human gene symbol","Mouse model description","PhenoDigm % score","Matching human phenotypes","Matching mouse phenotypes"
"OMIM:301015","Hemolytic Anemia, Congenital, X-Linked","ATP11C","Atp11c<em1(IMPC)J> hom early",39.59,"HP:0001878","MP:0002874,MP:0000221,MP:0002875,MP:0000208"
"OMIM:301050","Alport Syndrome 1, X-Linked","COL4A5","Col4a5<tm1b(EUCOMM)Wtsi> hem early",44.365,"HP:0002907,HP:0000093,HP:0003774,HP:0200020,HP:0000083,HP:0001142,HP:0000100,HP:0001873,HP:0000519,HP:0000123,HP:0011501","MP:0002135,MP:0000218,MP:0000208,MP:0001303,MP:0002875,MP:0005505,MP:0002874,MP:0005562,MP:0001289"
"OMIM:301050","Alport Syndrome 1, X-Linked","COL4A5","Col4a5<tm1b(EUCOMM)Wtsi> hom early",38.18,"HP:0002907,HP:0000093,HP:0003774,HP:0000083,HP:0000100,HP:0001873,HP:0000123","MP:0002135,MP:0010067,MP:0000208,MP:0000219,MP:0002875,MP:0005505,MP:0002874,MP:0012362,MP:0004952"
"OMIM:301900","Borjeson-Forssman-Lehmann Syndrome","PHF6","Phf6<tm1b(EUCOMM)Wtsi> het early",33.825,"HP:0002353,HP:0000400","MP:0004738"
"OMIM:302045","Cardiomyopathy, Dilated, 3B","DMD","Dmd<em1(IMPC)Hmgu> hem early",50.995,"HP:0032232","MP:0002941,MP:0005343"
"OMIM:302045","Cardiomyopathy, Dilated, 3B","DMD","Dmd<em1(IMPC)Hmgu> hom early",51.625,"HP:0032232","MP:0002968,MP:0002965,MP:0002941,MP:0005343,MP:0005568"
"OMIM:302500","Spinocerebellar Ataxia, X-Linked 1","ATP2B3","Atp2b3<em1(IMPC)J> hem late",36.125,"HP:0002317,HP:0001251","MP:0001402"
"OMIM:302500","Spinocerebellar Ataxia, X-Linked 1","ATP2B3","Atp2b3<em1(IMPC)J> hom early",29.4,"HP:0002015","MP:0001399"
"OMIM:302500","Spinocerebellar Ataxia, X-Linked 1","ATP2B3","Atp2b3<em1(IMPC)J> hom late",36.125,"HP:0002317,HP:0001251","MP:0001402"
"OMIM:304150","Occipital Horn Syndrome","ATP7A","Atp7a<em1(IMPC)J> hem early",27.43,"HP:0002208,HP:0003777","MP:0002075"
"OMIM:304150","Occipital Horn Syndrome","ATP7A","Atp7a<em1(IMPC)J> hom early",27.43,"HP:0002208,HP:0003777","MP:0002075"
"OMIM:304340","Pettigrew Syndrome","AP1S2","Ap1s2<em1(IMPC)Mbp> hem early",23.46,"HP:0000648,HP:0001266","MP:0006243"
"OMIM:304340","Pettigrew Syndrome","AP1S2","Ap1s2<em1(IMPC)Mbp> hom early",21.555,"HP:0002066,HP:0001266","MP:0002574"
"OMIM:305400","Aarskog-Scott Syndrome","FGD1","Fgd1<em1(IMPC)Tcp> hem embryo",18.795,"HP:0000823,HP:0004322,HP:0003502","MP:0003984"
"OMIM:305400","Aarskog-Scott Syndrome","FGD1","Fgd1<em1(IMPC)Tcp> het early",15.155,"HP:0000028,HP:0000029,HP:0008232,HP:0008689,HP:0011969","MP:0000709"
"OMIM:306400","Granulomatous Disease, Chronic, X-Linked","CYBB","Cybb<tm2b(KOMP)Wtsi> hom early",39.46,"HP:0100523,HP:0002955,HP:0003203,HP:0002840,HP:0002240,HP:0002716,HP:0001744,HP:0001541","MP:0004952,MP:0002591"
"OMIM:307200","Isolated Growth Hormone Deficiency, Type Iii, With Agammaglobulinemia","BTK","Btk<tm1a(EUCOMM)Hmgu> hem early",39.94,"HP:0030252","MP:0008211,MP:0008074,MP:0002875,MP:0008078"
"OMIM:307800","Hypophosphatemic Rickets, X-Linked Dominant","PHEX","Phex<not yet available> hom early",70.25,"HP:0002748,HP:0008117,HP:0002148,HP:0004363,HP:0006285,HP:0002758,HP:0004912,HP:0002749,HP:0006432,HP:0002644,HP:0003416,HP:0003025,HP:0008144,HP:0002980,HP:0010502,HP:0002979,HP:0002857,HP:0002982","MP:0000137,MP:0008805,MP:0010123,MP:0002968,MP:0000198,MP:0004599,MP:0010024,MP:0002932,MP:0002896,MP:0005627,MP:0000558,MP:0005108,MP:0000063,MP:0000552,MP:0000195"
"OMIM:309400","Menkes Disease","ATP7A","Atp7a<em1(IMPC)J> hem early",35.24,"HP:0008070,HP:0001010,HP:0002299,HP:0001596","MP:0002075"
"OMIM:309400","Menkes Disease","ATP7A","Atp7a<em1(IMPC)J> hom early",35.24,"HP:0008070,HP:0001010,HP:0002299,HP:0001596","MP:0002075"
"OMIM:309800","Microphthalmia, Syndromic 1","NAA10","Naa10<em1(IMPC)Mbp> hem early",31.34,"HP:0000028,HP:0000072,HP:0008678,HP:0000089,HP:0000047","MP:0002135,MP:0003068,MP:0001147,MP:0001146,MP:0002989"
"OMIM:309800","Microphthalmia, Syndromic 1","NAA10","Naa10<em1(IMPC)Mbp> hem late",31.245,"HP:0000028,HP:0000072,HP:0008678,HP:0001647,HP:0000089,HP:0000047","MP:0002135,MP:0003068,MP:0000639,MP:0002997,MP:0002834,MP:0002059"
"OMIM:309800","Microphthalmia, Syndromic 1","NAA10","Naa10<em1(IMPC)Mbp> hom early",16.69,"HP:0012385,HP:0000028,HP:0009473,HP:0000047","MP:0010025,MP:0001120"
"OMIM:309800","Microphthalmia, Syndromic 1","NAA10","Naa10<em1(IMPC)Mbp> hom late",36.84,"HP:0000028,HP:0000072,HP:0008678,HP:0000568,HP:0001647,HP:0000528,HP:0000089,HP:0000047","MP:0002135,MP:0000266,MP:0003068,MP:0000274,MP:0001297,MP:0001126"
"OMIM:310200","Muscular Dystrophy, Duchenne Type","DMD","Dmd<em1(IMPC)Hmgu> hem early",39.26,"HP:0003089,HP:0006380,HP:0003236,HP:0001771,HP:0001371","MP:0010025,MP:0002941,MP:0005343"
"OMIM:310200","Muscular Dystrophy, Duchenne Type","DMD","Dmd<em1(IMPC)Hmgu> hom early",40.86,"HP:0003089,HP:0006380,HP:0003236,HP:0001771,HP:0001371","MP:0002968,MP:0002965,MP:0002941,MP:0005343,MP:0005568,MP:0010025"
"OMIM:310300","Emery-Dreifuss Muscular Dystrophy 1, X-Linked","EMD","Emd<em1(IMPC)Kmpc> hem early",21.725,"HP:0003236","MP:0001566"
"OMIM:310300","Emery-Dreifuss Muscular Dystrophy 1, X-Linked","EMD","Emd<em1(IMPC)Kmpc> hom early",21.725,"HP:0003236","MP:0001566"
"OMIM:311250","Ornithine Transcarbamylase Deficiency, Hyperammonemia Due To","OTC","Otc<em1(IMPC)Tcp> het early",23.955,"HP:0001987,HP:0003217,HP:0001951,HP:0033139,HP:0003572","MP:0002941,MP:0001552"
"OMIM:311510","Waisman Syndrome","RAB39B","Rab39b<em1(IMPC)Tcp> hom late",41.515,"HP:0001300,HP:0002396,HP:0002548,HP:0002063,HP:0002067,HP:0002322","MP:0000745"
"OMIM:311900","Tarp Syndrome","RBM10","Rbm10<em1(IMPC)Mbp> hem early",21.68,"HP:0003811","MP:0011110"
"OMIM:311900","Tarp Syndrome","RBM10","Rbm10<em1(IMPC)Mbp> het early",23.335,"HP:0000085,HP:0000126,HP:0001399,HP:0000648","MP:0002135,MP:0000598,MP:0000601,MP:0002699,MP:0002989"
"OMIM:600002","Eiken Syndrome","PTH1R","Pth1r<tm1a(EUCOMM)Hmgu> het early",25.985,"HP:0002663,HP:0001216,HP:0008103,HP:0004325","MP:0003961,MP:0010124"
"OMIM:600204","Epiphyseal Dysplasia, Multiple, 2","COL9A2","Col9a2<tm1b(EUCOMM)Wtsi> hom early",66.35,"HP:0002656,HP:0005086,HP:0001385,HP:0002970,HP:0002136,HP:0010886,HP:0003071,HP:0010582,HP:0005715,HP:0004279,HP:0002515,HP:0010585,HP:0100694","MP:0002764,MP:0005296,MP:0002932,MP:0001402,MP:0005108,MP:0000558,MP:0004509,MP:0000559,MP:0000552"
"OMIM:600224","Spinocerebellar Ataxia 5","SPTBN2","Sptbn2<tm1b(EUCOMM)Hmgu> hom early",14.87,"HP:0011448","MP:0002764"
"OMIM:600274","Frontotemporal Dementia","PSEN1","Psen1<tm1.1(KOMP)Vlcg> het early",43.185,"HP:0008768,HP:0000741,HP:0000737,HP:0000745","MP:0020870"
"OMIM:600274","Frontotemporal Dementia","MAPT","Mapt<tm1b(EUCOMM)Hmgu> hom early",46.985,"HP:0002591,HP:0000741,HP:0000734,HP:0000726,HP:0000727,HP:0000737,HP:0002145,HP:0000745","MP:0011941,MP:0001417"
"OMIM:600462","Myopathy, Lactic Acidosis, And Sideroblastic Anemia 1","PUS1","Pus1<em1(IMPC)J> hom early",22.51,"HP:0003281","MP:0005344,MP:0001566"
"OMIM:600462","Myopathy, Lactic Acidosis, And Sideroblastic Anemia 1","PUS1","Pus1<em1(IMPC)J> hom late",37.515,"HP:0000580,HP:0009743,HP:0000316","MP:0002750,MP:0005102,MP:0006243,MP:0005287,MP:0001340,MP:0005176"
"OMIM:600649","Carnitine Palmitoyltransferase Ii Deficiency, Infantile","CPT2","Cpt2<tm1b(KOMP)Wtsi> het early",23.015,"HP:0001987,HP:0003236","MP:0001566"
"OMIM:600740","Hypocalciuric Hypercalcemia, Familial, Type Iii","AP2S1","Ap2s1<em1(IMPC)Tcp> het early",27.155,"HP:0004398","MP:0000494,MP:0009476"
"OMIM:600775","Craniosynostosis 4","ERF","Erf<tm1.1(KOMP)Mbp> het early",26.45,"HP:0000272,HP:0000278","MP:0002100"
"OMIM:600794","Neuronopathy, Distal Hereditary Motor, Type Va","GARS1","Gars<em1(IMPC)Tcp> het early",25.26,"HP:0001765","MP:0000157"
"OMIM:600795","Frontotemporal Dementia And/Or Amyotrophic Lateral Sclerosis 7","CHMP2B","Chmp2b<em1(IMPC)Mbp> het early",41.335,"HP:0000719,HP:0000718,HP:0000741","MP:0020420"
"OMIM:600795","Frontotemporal Dementia And/Or Amyotrophic Lateral Sclerosis 7","CHMP2B","Chmp2b<em1(IMPC)Mbp> het late",13.545,"HP:0000020","MP:0002135,MP:0002989"
"OMIM:600802","Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Positive, Nk Cell-Negative","JAK3","Jak3<em1(IMPC)Mbp> het early",45.705,"HP:0003347,HP:0040219,HP:0001888,HP:0033581,HP:0005403","MP:0000691,MP:0002339,MP:0000702,MP:0000689"
"OMIM:600803","Gallbladder Disease 1","ABCB4","Abcb4<em1(IMPC)H> hom early",17.42,"HP:0030151,HP:0000952,HP:0001396,HP:0001733,HP:0001408,HP:0001395,HP:0011980,HP:0033196,HP:0001082,HP:0001081","MP:0004952"
"OMIM:600807","Asthma, Susceptibility To","IL13","Il13<tm1.1(KOMP)Vlcg> hom early",54.515,"HP:4000007,HP:0002099,HP:0032933","MP:0005575"
"OMIM:600920","Van Den Ende-Gupta Syndrome","SCARF2","Scarf2<tm1.1(KOMP)Vlcg> hom early",36.28,"HP:0001836,HP:0005033,HP:0001822,HP:0005709,HP:0001847,HP:0001215,HP:0000882,HP:0003083,HP:0003100,HP:0000894,HP:0003031,HP:0001182,HP:0006633,HP:0002980,HP:0001166,HP:0006236,HP:0010493","MP:0004357"
"OMIM:600969","Epiphyseal Dysplasia, Multiple, 3","COL9A3","Col9a3<em1(IMPC)Tcp> hom early",22.33,"HP:0008180,HP:0003236","MP:0001552"
"OMIM:600972","Achondrogenesis, Type Ib","SLC26A2","Slc26a2<em1(IMPC)Bay> hom early",25.965,"HP:0003826","MP:0011100"
"OMIM:601005","Timothy Syndrome","CACNA1C","Cacna1c<em1(IMPC)Mbp> het early",19.845,"HP:0001640","MP:0000691"
"OMIM:601088","Ayme-Gripp Syndrome","MAF","Maf<em1(IMPC)Mbp> het late",18.25,"HP:0001701","MP:0000274,MP:0000266"
"OMIM:601088","Ayme-Gripp Syndrome","MAF","Maf<em1(IMPC)Mbp> hom embryo",15.85,"HP:0004322","MP:0003984"
"OMIM:601104","Supranuclear Palsy, Progressive, 1","MAPT","Mapt<tm1b(EUCOMM)Hmgu> hom early",29.56,"HP:0000741,HP:0002354,HP:0000737,HP:0002015,HP:0002439","MP:0011941,MP:0001417"
"OMIM:601152","Neuropathy, Hereditary Motor And Sensory, Type Via, With Optic Atrophy","MFN2","Mfn2<tm1b(EUCOMM)Wtsi> het early",35.155,"HP:0003376","MP:0001406"
"OMIM:601331","Renal Dysplasia, Cystic, Susceptibility To","BICC1","Bicc1<em1(IMPC)Mbp> het early",33.85,"HP:0000076,HP:0000083,HP:0000800","MP:0002135,MP:0002989"
"OMIM:601338","Cerebellar Ataxia, Areflexia, Pes Cavus, Optic Atrophy, And Sensorineural Hearing Loss","ATP1A3","Atp1a3<tm1b(EUCOMM)Hmgu> het early",32.875,"HP:0001251,HP:0002015,HP:0002066,HP:0002131,HP:0002078,HP:0001310","MP:0001392,MP:0001399"
"OMIM:601358","Nicolaides-Baraitser Syndrome","SMARCA2","Smarca2<em1(IMPC)J> hom early",32.175,"HP:0007018","MP:0001399"
"OMIM:601455","Charcot-Marie-Tooth Disease, Type 4D","NDRG1","Ndrg1<tm2b(KOMP)Wtsi> hom early",40.685,"HP:0002359,HP:0001288,HP:0002317,HP:0034337","MP:0000745,MP:0000063,MP:0001406"
"OMIM:601472","Charcot-Marie-Tooth Disease, Axonal, Type 2D","GARS1","Gars<em1(IMPC)Tcp> het early",25.035,"HP:0001765","MP:0000157"
"OMIM:601493","Cardiomyopathy, Dilated, 1C, With Or Without Left Ventricular Noncompaction","LDB3","Ldb3<tm2b(EUCOMM)Hmgu> het early",63.11,"HP:0001712,HP:0001645,HP:0011713,HP:0001635,HP:0001644,HP:0033755,HP:0004308","MP:0010392,MP:0003068"
"OMIM:601539","Peroxisome Biogenesis Disorder 1B","PEX1","Pex1<tm1e.1(EUCOMM)Hmgu> het early",31.665,"HP:0001395,HP:0002240,HP:0001394","MP:0000598"
"OMIM:601626","Leukemia, Acute Myeloid","CHIC2","Chic2<tm1b(EUCOMM)Wtsi> het early",15.19,"HP:0004808","MP:0000691"
"OMIM:601626","Leukemia, Acute Myeloid","ETV6","Etv6<em1(IMPC)Rbrc> het early",23.6,"HP:0004808","MP:0012362,MP:0002875,MP:0003179"
"OMIM:601626","Leukemia, Acute Myeloid","ETV6","Etv6<em1(IMPC)Rbrc> het late",14.26,"HP:0004808","MP:0004952"
"OMIM:601626","Leukemia, Acute Myeloid","MLLT10","Mllt10<em1(IMPC)Mbp> het early",22.945,"HP:0004808","MP:0000219"
"OMIM:601626","Leukemia, Acute Myeloid","MLLT10","Mllt10<em1(IMPC)Mbp> het late",16.685,"HP:0004808","MP:0000691,MP:0000689"
"OMIM:601626","Leukemia, Acute Myeloid","FLT3","Flt3<em1(IMPC)Ccpcz> hom early",23.93,"HP:0004808","MP:0013771,MP:0008045,MP:0000689"
"OMIM:601665","Obesity","PPARG","Pparg<tm1b(KOMP)Wtsi> het early",24.085,"HP:0001513","MP:0003961"
"OMIM:601678","Bartter Syndrome, Type 1, Antenatal","SLC12A1","Slc12a1<urehr3> hom early",60.74,"HP:0001518,HP:0003113,HP:0002914,HP:0000848,HP:0002900,HP:0001508,HP:0003566,HP:0003072,HP:0002917","MP:0000194,MP:0003020,MP:0005553,MP:0008806,MP:0005565,MP:0001262"
"OMIM:601680","Arthrogryposis, Distal, Type 2B1","TNNI2","Tnni2<tm1.1(KOMP)Vlcg> het early",16.88,"HP:0002804,HP:0100490,HP:0005684","MP:0010025"
"OMIM:601705","T-Cell Immunodeficiency, Congenital Alopecia, And Nail Dystrophy","FOXN1","Foxn1<tm1.1(KOMP)Vlcg> hom early",22.265,"HP:0008165,HP:0005403","MP:0000703,MP:0000705"
"OMIM:601707","Curry-Jones Syndrome","SMO","Smo<tm1b(KOMP)Wtsi> hom embryo",12.605,"HP:0002436,HP:0025480","MP:0001672,MP:0001700"
"OMIM:601780","Ceroid Lipofuscinosis, Neuronal, 6A","CLN6","Cln6<tm1b(EUCOMM)Hmgu> hom early",51.135,"HP:0000546","MP:0001325"
"OMIM:601812","Premature Aging Syndrome, Penttinen Type","PDGFRB","Pdgfrb<tm1b(EUCOMM)Hmgu> het early",11.93,"HP:0002925","MP:0002059"
"OMIM:601815","Phosphoglycerate Dehydrogenase Deficiency","PHGDH","Phgdh<tm1b(KOMP)Wtsi> hom embryo",21.35,"HP:0011451,HP:0001510","MP:0003984,MP:0011496"
"OMIM:601820","Hyperinsulinemic Hypoglycemia, Familial, 2","KCNJ11","Kcnj11<tm1b(EUCOMM)Wtsi> hom early",55.94,"HP:0001943,HP:0000825","MP:0013278,MP:0005293"
"OMIM:601847","Cholestasis, Progressive Familial Intrahepatic, 2","ABCB11","Abcb11<tm1a(EUCOMM)Hmgu> hom early",24.405,"HP:0002908,HP:0001508","MP:0003960,MP:0002968,MP:0005627"
"OMIM:601847","Cholestasis, Progressive Familial Intrahepatic, 2","ABCB11","Abcb11<tm1b(EUCOMM)Hmgu> het early",51.115,"HP:0002908","MP:0002968,MP:0011896,MP:0005344,MP:0005343,MP:0008806"
"OMIM:601869","Deafness, Autosomal Recessive 15","GIPC3","Gipc3<tm1b(KOMP)Wtsi> hom early",29.22,"HP:0000399,HP:0000407","MP:0004738"
"OMIM:601887","Malignant Hyperthermia, Susceptibility To, 5","CACNA1S","Cacna1s<tm1.1(KOMP)Vlcg> hom embryo",28.115,"HP:0012416,HP:0001649","MP:0001575,MP:0001914"
"OMIM:601942","Type 1 Diabetes Mellitus 10","IL2RA","Il2ra<tm1b(EUCOMM)Wtsi> hom early",51.47,"HP:0000819","MP:0005292,MP:0005560"
"OMIM:602014","Hypomagnesemia 1, Intestinal","TRPM6","Trpm6<tm1b(KOMP)Wtsi> het early",41.175,"HP:0002901,HP:0002917","MP:0000198"
"OMIM:602066","Convulsions, Familial Infantile, With Paroxysmal Choreoathetosis","PRRT2","Prrt2<tm1b(KOMP)Wtsi> hom early",35.31,"HP:0002268,HP:0007098","MP:0001489"
"OMIM:602079","Trimethylaminuria","FMO3","Fmo3<em1(IMPC)Mbp> hom late",58.415,"HP:0001744,HP:0001875,HP:0003614,HP:0001903","MP:0002135,MP:0000709,MP:0000691,MP:0004832,MP:0000703,MP:0000689"
"OMIM:602088","Nephronophthisis 2","INVS","Invs<em1(IMPC)Bay> hom embryo",33.37,"HP:0010444,HP:0000822,HP:0001562","MP:0001914,MP:0001785"
"OMIM:602099","Amyotrophic Lateral Sclerosis 5, Juvenile","SPG11","Spg11<em1(IMPC)J> hom early",33.53,"HP:0100543","MP:0001417"
"OMIM:602342","Pierpont Syndrome","TBL1XR1","Tbl1xr1<tm1b(EUCOMM)Hmgu> het early",14.29,"HP:0009890","MP:0001284"
"OMIM:602342","Pierpont Syndrome","TBL1XR1","Tbl1xr1<tm1b(EUCOMM)Hmgu> het late",25.425,"HP:0000028,HP:0000054","MP:0004832"
"OMIM:602342","Pierpont Syndrome","TBL1XR1","Tbl1xr1<tm1b(EUCOMM)Hmgu> hom early",22.835,"HP:0002265,HP:0000358,HP:0000365","MP:0004738"
"OMIM:602347","Cholestasis, Progressive Familial Intrahepatic, 3","ABCB4","Abcb4<em1(IMPC)H> hom early",50.585,"HP:0000952,HP:0001406,HP:0033196,HP:0001408,HP:0002240,HP:0001394,HP:0012202,HP:0006580,HP:0001744,HP:0001541","MP:0005013,MP:0010067,MP:0002968,MP:0000218,MP:0005553,MP:0000219,MP:0000220,MP:0005505,MP:0005344,MP:0005642,MP:0002874,MP:0002941,MP:0005343,MP:0002606,MP:0005627,MP:0005562,MP:0004952,MP:0000186,MP:0008806"
"OMIM:602390","Hemochromatosis, Type 2A","HJV","Hjv<tm1b(KOMP)Wtsi> hom early",47.4,"HP:0003281,HP:0003452,HP:0001744","MP:0005564,MP:0008810,MP:0005561"
"OMIM:602485","Hyperinsulinemic Hypoglycemia, Familial, 3","GCK","Gck<em1(IMPC)H> het early",65.3,"HP:0000819,HP:0002173,HP:0000825","MP:0005559,MP:0013279,MP:0005293"
"OMIM:602579","Congenital Disorder Of Glycosylation, Type Ib","MPI","Mpi<tm1a(EUCOMM)Wtsi> het early",19.155,"HP:0003073","MP:0000194"
"OMIM:602668","Myotonic Dystrophy 2","CNBP","Cnbp<tm1b(KOMP)Wtsi> het early",30.165,"HP:0003236","MP:0005419,MP:0003019,MP:0005627"
"OMIM:602771","Congenital Myopathy 3 With Rigid Spine","SELENON","Selenon<tm1a(KOMP)Wtsi> hom early",26.18,"HP:0001371,HP:0002650,HP:0003306","MP:0004609"
"OMIM:602782","Histiocytosis-Lymphadenopathy Plus Syndrome","SLC29A3","Slc29a3<em1(IMPC)Wtsi> hom early",29.01,"HP:0001433,HP:0100490,HP:0012385,HP:0005830,HP:0009183,HP:0100727,HP:0001744,HP:0012785,HP:0002987,HP:0100651","MP:0002599,MP:0010067,MP:0000218,MP:0000208,MP:0002591,MP:0002875,MP:0005642,MP:0002874,MP:0005560,MP:0005562,MP:0010025,MP:0003179"
"OMIM:602782","Histiocytosis-Lymphadenopathy Plus Syndrome","SLC29A3","Slc29a3<em1(IMPC)Mbp> hom early",46.97,"HP:0001433,HP:0002594,HP:0000054,HP:0025289,HP:0002240,HP:0000824,HP:0100727,HP:0000815,HP:0005200,HP:0000027,HP:0002716,HP:0001640,HP:0001744","MP:0002135,MP:0002339,MP:0001120,MP:0000691,MP:0000706,MP:0002637,MP:0000689,MP:0001157,MP:0000703,MP:0000599,MP:0002989,MP:0002059,MP:0000702,MP:0000598"
"OMIM:602875","Acromesomelic Dysplasia 1","NPR2","Npr2<em1(IMPC)H> het early",27.24,"HP:0003196","MP:0000443"
"OMIM:602875","Acromesomelic Dysplasia 1","NPR2","Npr2<em1(IMPC)H> hom early",27.985,"HP:0002984,HP:0003196,HP:0002986","MP:0000443,MP:0000550"
"OMIM:603075","Macular Degeneration, Age-Related, 1","HMCN1","Hmcn1<em1(IMPC)J> hom early",40.195,"HP:0012643,HP:0025574,HP:0030499,HP:0000608,HP:0031609,HP:0011506","MP:0008259"
"OMIM:603233","Pseudohypoparathyroidism, Type Ib","GNAS","Gnas<tm1Jop> hom early",18.05,"HP:0001513","MP:0003960"
"OMIM:603457","Bosma Arhinia Microphthalmia Syndrome","SMCHD1","Smchd1<em1(IMPC)Tcp> hom early",13.635,"HP:0000218,HP:0000175","MP:0000470"
"OMIM:603467","Fanconi Anemia, Complementation Group F","FANCF","Fancf<em1(IMPC)J> hom early",31.725,"HP:0001873,HP:0001882,HP:0001903","MP:0005561,MP:0002590"
"OMIM:603552","Hemophagocytic Lymphohistiocytosis, Familial, 4","STX11","Stx11<em1(IMPC)Mbp> hom early",36.79,"HP:0012156,HP:0001903,HP:0002240,HP:0002155,HP:0001873,HP:0003281,HP:0001744,HP:0001875","MP:0000274,MP:0005565,MP:0005013,MP:0002833"
"OMIM:603592","Xanthinuria, Type Ii","MOCOS","Mocos<em2(IMPC)Ics> het early",25.35,"HP:0003537,HP:0034333,HP:0010933","MP:0001556,MP:0005178"
"OMIM:603671","Acromelic Frontonasal Dysostosis","ZSWIM6","Zswim6<em1(IMPC)J> het early",40.46,"HP:0007968,HP:0000609","MP:0001289"
"OMIM:603776","Hypercholesterolemia, Familial, 3","PCSK9","Pcsk9<tm2b(EUCOMM)Hmgu> hom early",54.775,"HP:0031886,HP:0001114,HP:0003124","MP:0002968,MP:0005179,MP:0011886,MP:0008806,MP:0000186"
"OMIM:604173","Poikiloderma With Neutropenia","USB1","Usb1<em1(IMPC)Bay> hom embryo",37.19,"HP:0000969","MP:0001785"
"OMIM:604229","Anterior Segment Dysgenesis 5","PAX6","Pax6<em1(IMPC)Mbp> het early",58.32,"HP:0007750,HP:0000568,HP:0007676,HP:0011483,HP:0000647,HP:0000519,HP:0000627,HP:0000482,HP:0000659,HP:0000558","MP:0001314,MP:0001297,MP:0005542,MP:0001293"
"OMIM:604229","Anterior Segment Dysgenesis 5","PAX6","Pax6<em1(IMPC)Mbp> het embryo",48.58,"HP:0000558,HP:0007750,HP:0000568,HP:0007676","MP:0001297"
"OMIM:604229","Anterior Segment Dysgenesis 5","PAX6","Pax6<em1(IMPC)Mbp> hom embryo",39.94,"HP:0000558,HP:0007750,HP:0000568,HP:0007676","MP:0001293"
"OMIM:604250","Hemochromatosis, Type 3","TFR2","Tfr2<em1(IMPC)Rbrc> hom early",58.255,"HP:0012463,HP:0001903,HP:0001888,HP:0003452,HP:0003281,HP:0001875","MP:0005564,MP:0002875,MP:0005561,MP:0008810,MP:0005641,MP:0002590"
"OMIM:604250","Hemochromatosis, Type 3","TFR2","Tfr2<em1(IMPC)Rbrc> hom late",49.605,"HP:0001903,HP:0001638,HP:0002910,HP:0001888,HP:0001394,HP:0001875","MP:0000226,MP:0000266,MP:0001586,MP:0005640,MP:0005563,MP:0001589,MP:0000274,MP:0000598"
"OMIM:604273","Mitochondrial Complex V (Atp Synthase) Deficiency, Nuclear Type 1","ATPAF2","Atpaf2<tm1a(KOMP)Wtsi> het early",34.18,"HP:0000278,HP:0000347","MP:0000455"
"OMIM:604290","Aceruloplasminemia","CP","Cp<tm1b(KOMP)Wtsi> hom early",51.055,"HP:0003281,HP:0025498,HP:0040303,HP:0001903","MP:0002591,MP:0005642,MP:0002874,MP:0005562,MP:0004151"
"OMIM:604317","Microcephaly 2, Primary, Autosomal Recessive, With Or Without Cortical Malformations","WDR62","Wdr62<em1(IMPC)Tcp> hom early",34.735,"HP:0000028","MP:0001147,MP:0001157"
"OMIM:604320","Spinal Muscular Atrophy, Distal, Autosomal Recessive, 1","IGHMBP2","Ighmbp2<em1(IMPC)Tcp> het late",16.63,"HP:0000020","MP:0003068"
"OMIM:604360","Spastic Paraplegia 11, Autosomal Recessive","SPG11","Spg11<em1(IMPC)J> hom early",31.905,"HP:0001268","MP:0001417"
"OMIM:604367","Lipodystrophy, Familial Partial, Type 3","PPARG","Pparg<tm1b(KOMP)Wtsi> het early",53.225,"HP:0009800,HP:0009125,HP:0009017,HP:0000842,HP:0003074,HP:0003758,HP:0005978,HP:0000855,HP:0003635,HP:0000831","MP:0010024,MP:0013279"
"OMIM:604416","Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne","PSTPIP1","Pstpip1<em1(IMPC)Ccpcz> hom early",50.19,"HP:0001433,HP:0025616,HP:0001935,HP:0001876,HP:0011227,HP:0001894","MP:0008074,MP:0005628,MP:0000709,MP:0000691,MP:0003917,MP:0000703,MP:0000599,MP:0000598,MP:0005568,MP:0013763,MP:0000689"
"OMIM:604841","Stickler Syndrome, Type Ii","COL11A1","Col11a1<em1(IMPC)Bay> hom embryo",48.62,"HP:0000201,HP:0002705,HP:0000193,HP:0000175","MP:0009908,MP:0000111"
"OMIM:604928","Wolfram Syndrome 2","CISD2","Cisd2<tm1a(EUCOMM)Wtsi> hom early",27.94,"HP:0000819","MP:0002078"
"OMIM:605019","Hypobetalipoproteinemia, Familial, 2","ANGPTL3","Angptl3<tm2b(KOMP)Wtsi> hom early",48.205,"HP:0003563,HP:0012153","MP:0005179,MP:0000186"
"OMIM:605039","Bohring-Opitz Syndrome","ASXL1","Asxl1<tm1a(EUCOMM)Wtsi> het early",25.515,"HP:0003049,HP:0012385,HP:0005487,HP:0003083,HP:0000960,HP:0001373,HP:0001371","MP:0004649,MP:0004609,MP:0004650"
"OMIM:605130","Wiedemann-Steiner Syndrome","KMT2A","Kmt2a<em1(IMPC)Marc> het early",20.22,"HP:0001388,HP:0009697,HP:0001508","MP:0003960,MP:0000063"
"OMIM:605192","Deafness, Autosomal Dominant 23","SIX1","Six1<em1(IMPC)Mbp> het late",26.67,"HP:0000076","MP:0002135,MP:0003068,MP:0002989"
"OMIM:605259","Spinocerebellar Ataxia 13","KCNC3","Kcnc3<em1(IMPC)J> hom late",27.98,"HP:0002066,HP:0002406,HP:0002070,HP:0002073","MP:0002574"
